benchmark,topology,k,R,N,task_id,score,gpu_dynamic_kJ,utilization,answered,source_file,decent_convention
SWE_bench,independent,15,,5,matplotlib__matplotlib-24334,0.0,37.805566,1.0,0,a5000_swebench_canonical_bf16/Qwen_Qwen3.5-9B_independent_k15_N5.jsonl,
SWE_bench,independent,15,,5,sympy__sympy-14396,0.0,32.140485,1.0,0,a5000_swebench_canonical_bf16/Qwen_Qwen3.5-9B_independent_k15_N5.jsonl,
SWE_bench,independent,15,,5,scikit-learn__scikit-learn-25747,0.0,34.283172,1.0,0,a5000_swebench_canonical_bf16/Qwen_Qwen3.5-9B_independent_k15_N5.jsonl,
SWE_bench,independent,15,,5,django__django-15202,0.0,57.054668,0.813333,1,a5000_swebench_canonical_bf16/Qwen_Qwen3.5-9B_independent_k15_N5.jsonl,
SWE_bench,independent,15,,5,astropy__astropy-7746,0.0,51.390312,1.0,1,a5000_swebench_canonical_bf16/Qwen_Qwen3.5-9B_independent_k15_N5.jsonl,
SWE_bench,independent,15,,5,sympy__sympy-21171,0.0,84.859704,1.0,1,a5000_swebench_canonical_bf16/Qwen_Qwen3.5-9B_independent_k15_N5.jsonl,
SWE_bench,independent,15,,5,matplotlib__matplotlib-23299,0.0,34.116557,1.0,0,a5000_swebench_canonical_bf16/Qwen_Qwen3.5-9B_independent_k15_N5.jsonl,
SWE_bench,independent,15,,5,scikit-learn__scikit-learn-13142,0.0,51.697506,1.0,0,a5000_swebench_canonical_bf16/Qwen_Qwen3.5-9B_independent_k15_N5.jsonl,
SWE_bench,independent,15,,5,django__django-12308,0.0,30.247317,1.0,1,a5000_swebench_canonical_bf16/Qwen_Qwen3.5-9B_independent_k15_N5.jsonl,
SWE_bench,independent,15,,5,sympy__sympy-13031,0.0,39.687417,1.0,1,a5000_swebench_canonical_bf16/Qwen_Qwen3.5-9B_independent_k15_N5.jsonl,
SWE_bench,independent,15,,5,pytest-dev__pytest-8365,0.0,48.994961,1.0,1,a5000_swebench_canonical_bf16/Qwen_Qwen3.5-9B_independent_k15_N5.jsonl,
SWE_bench,independent,15,,5,sympy__sympy-15346,0.0,44.00337,1.0,0,a5000_swebench_canonical_bf16/Qwen_Qwen3.5-9B_independent_k15_N5.jsonl,
SWE_bench,independent,15,,5,django__django-16229,0.0,42.875186,1.0,0,a5000_swebench_canonical_bf16/Qwen_Qwen3.5-9B_independent_k15_N5.jsonl,
SWE_bench,independent,15,,5,django__django-16820,0.0,43.611944,1.0,0,a5000_swebench_canonical_bf16/Qwen_Qwen3.5-9B_independent_k15_N5.jsonl,
SWE_bench,independent,15,,5,django__django-13158,0.0,24.437532,1.0,0,a5000_swebench_canonical_bf16/Qwen_Qwen3.5-9B_independent_k15_N5.jsonl,
SWE_bench,independent,15,,5,sympy__sympy-15609,0.0,24.702526,0.813333,0,a5000_swebench_canonical_bf16/Qwen_Qwen3.5-9B_independent_k15_N5.jsonl,
SWE_bench,independent,15,,5,sympy__sympy-13971,1.0,62.88979,0.813333,1,a5000_swebench_canonical_bf16/Qwen_Qwen3.5-9B_independent_k15_N5.jsonl,
SWE_bench,independent,15,,5,sympy__sympy-20154,1.0,55.395887,1.0,1,a5000_swebench_canonical_bf16/Qwen_Qwen3.5-9B_independent_k15_N5.jsonl,
SWE_bench,independent,15,,5,django__django-14534,0.0,37.727208,1.0,1,a5000_swebench_canonical_bf16/Qwen_Qwen3.5-9B_independent_k15_N5.jsonl,
SWE_bench,independent,15,,5,sympy__sympy-18532,0.0,31.876671,1.0,0,a5000_swebench_canonical_bf16/Qwen_Qwen3.5-9B_independent_k15_N5.jsonl,
SWE_bench,independent,15,,5,django__django-15819,0.0,27.35057,1.0,0,a5000_swebench_canonical_bf16/Qwen_Qwen3.5-9B_independent_k15_N5.jsonl,
SWE_bench,independent,15,,5,sympy__sympy-17139,1.0,44.337224,0.813333,1,a5000_swebench_canonical_bf16/Qwen_Qwen3.5-9B_independent_k15_N5.jsonl,
SWE_bench,independent,15,,5,pydata__xarray-4493,0.0,24.15017,1.0,0,a5000_swebench_canonical_bf16/Qwen_Qwen3.5-9B_independent_k15_N5.jsonl,
SWE_bench,independent,15,,5,sphinx-doc__sphinx-10451,0.0,31.525604,1.0,0,a5000_swebench_canonical_bf16/Qwen_Qwen3.5-9B_independent_k15_N5.jsonl,
SWE_bench,independent,15,,5,django__django-13447,0.0,29.843597,1.0,0,a5000_swebench_canonical_bf16/Qwen_Qwen3.5-9B_independent_k15_N5.jsonl,
SWE_bench,independent,1,,2,django__django-16139,0.0,0.990595,1.0,0,a5000_swebench_canonical_bf16/Qwen_Qwen3.5-9B_independent_k1_N2.jsonl,
SWE_bench,independent,1,,2,sympy__sympy-13773,0.0,0.888501,1.0,0,a5000_swebench_canonical_bf16/Qwen_Qwen3.5-9B_independent_k1_N2.jsonl,
SWE_bench,independent,1,,2,django__django-12497,0.0,0.905762,1.0,0,a5000_swebench_canonical_bf16/Qwen_Qwen3.5-9B_independent_k1_N2.jsonl,
SWE_bench,independent,1,,2,django__django-15320,0.0,0.835878,1.0,0,a5000_swebench_canonical_bf16/Qwen_Qwen3.5-9B_independent_k1_N2.jsonl,
SWE_bench,independent,1,,2,django__django-12284,0.0,1.217916,1.0,0,a5000_swebench_canonical_bf16/Qwen_Qwen3.5-9B_independent_k1_N2.jsonl,
SWE_bench,independent,1,,2,sympy__sympy-15308,0.0,0.891193,1.0,0,a5000_swebench_canonical_bf16/Qwen_Qwen3.5-9B_independent_k1_N2.jsonl,
SWE_bench,independent,1,,2,scikit-learn__scikit-learn-13439,0.0,0.806956,1.0,0,a5000_swebench_canonical_bf16/Qwen_Qwen3.5-9B_independent_k1_N2.jsonl,
SWE_bench,independent,1,,2,matplotlib__matplotlib-18869,0.0,0.984062,1.0,0,a5000_swebench_canonical_bf16/Qwen_Qwen3.5-9B_independent_k1_N2.jsonl,
SWE_bench,independent,1,,2,django__django-11620,0.0,0.87949,1.0,0,a5000_swebench_canonical_bf16/Qwen_Qwen3.5-9B_independent_k1_N2.jsonl,
SWE_bench,independent,1,,2,sympy__sympy-11897,0.0,0.86013,1.0,0,a5000_swebench_canonical_bf16/Qwen_Qwen3.5-9B_independent_k1_N2.jsonl,
SWE_bench,independent,1,,2,django__django-11848,0.0,0.805818,1.0,0,a5000_swebench_canonical_bf16/Qwen_Qwen3.5-9B_independent_k1_N2.jsonl,
SWE_bench,independent,1,,2,sympy__sympy-24066,0.0,1.059052,1.0,0,a5000_swebench_canonical_bf16/Qwen_Qwen3.5-9B_independent_k1_N2.jsonl,
SWE_bench,independent,1,,2,django__django-15996,0.0,1.024289,1.0,0,a5000_swebench_canonical_bf16/Qwen_Qwen3.5-9B_independent_k1_N2.jsonl,
SWE_bench,independent,1,,2,sphinx-doc__sphinx-8713,0.0,1.007445,1.0,0,a5000_swebench_canonical_bf16/Qwen_Qwen3.5-9B_independent_k1_N2.jsonl,
SWE_bench,independent,1,,2,scikit-learn__scikit-learn-25638,0.0,0.883919,1.0,0,a5000_swebench_canonical_bf16/Qwen_Qwen3.5-9B_independent_k1_N2.jsonl,
SWE_bench,independent,1,,2,sympy__sympy-24152,0.0,0.871509,1.0,0,a5000_swebench_canonical_bf16/Qwen_Qwen3.5-9B_independent_k1_N2.jsonl,
SWE_bench,independent,1,,2,sympy__sympy-22840,0.0,1.06319,1.0,0,a5000_swebench_canonical_bf16/Qwen_Qwen3.5-9B_independent_k1_N2.jsonl,
SWE_bench,independent,1,,2,django__django-12589,0.0,0.933698,1.0,0,a5000_swebench_canonical_bf16/Qwen_Qwen3.5-9B_independent_k1_N2.jsonl,
SWE_bench,independent,1,,2,pydata__xarray-4248,0.0,19.835611,1.0,0,a5000_swebench_canonical_bf16/Qwen_Qwen3.5-9B_independent_k1_N2.jsonl,
SWE_bench,independent,1,,2,pytest-dev__pytest-5495,0.0,0.828352,1.0,0,a5000_swebench_canonical_bf16/Qwen_Qwen3.5-9B_independent_k1_N2.jsonl,
SWE_bench,independent,1,,2,sympy__sympy-14317,0.0,0.888271,1.0,0,a5000_swebench_canonical_bf16/Qwen_Qwen3.5-9B_independent_k1_N2.jsonl,
SWE_bench,independent,1,,2,astropy__astropy-14182,0.0,0.93989,1.0,0,a5000_swebench_canonical_bf16/Qwen_Qwen3.5-9B_independent_k1_N2.jsonl,
SWE_bench,independent,1,,2,sympy__sympy-11870,0.0,0.92437,1.0,0,a5000_swebench_canonical_bf16/Qwen_Qwen3.5-9B_independent_k1_N2.jsonl,
SWE_bench,independent,1,,2,sympy__sympy-15345,0.0,0.976167,1.0,0,a5000_swebench_canonical_bf16/Qwen_Qwen3.5-9B_independent_k1_N2.jsonl,
SWE_bench,independent,1,,2,mwaskom__seaborn-3010,0.0,0.962107,1.0,0,a5000_swebench_canonical_bf16/Qwen_Qwen3.5-9B_independent_k1_N2.jsonl,
SWE_bench,independent,1,,2,matplotlib__matplotlib-24334,0.0,0.870304,1.0,0,a5000_swebench_canonical_bf16/Qwen_Qwen3.5-9B_independent_k1_N2.jsonl,
SWE_bench,independent,1,,2,sympy__sympy-14396,0.0,0.920643,1.0,0,a5000_swebench_canonical_bf16/Qwen_Qwen3.5-9B_independent_k1_N2.jsonl,
SWE_bench,independent,1,,2,scikit-learn__scikit-learn-25747,0.0,0.985656,1.0,0,a5000_swebench_canonical_bf16/Qwen_Qwen3.5-9B_independent_k1_N2.jsonl,
SWE_bench,independent,1,,2,django__django-15202,0.0,0.872422,1.0,0,a5000_swebench_canonical_bf16/Qwen_Qwen3.5-9B_independent_k1_N2.jsonl,
SWE_bench,independent,1,,2,astropy__astropy-7746,0.0,0.830824,1.0,0,a5000_swebench_canonical_bf16/Qwen_Qwen3.5-9B_independent_k1_N2.jsonl,
SWE_bench,independent,1,,2,sympy__sympy-21171,0.0,1.203045,1.0,0,a5000_swebench_canonical_bf16/Qwen_Qwen3.5-9B_independent_k1_N2.jsonl,
SWE_bench,independent,1,,2,matplotlib__matplotlib-23299,0.0,0.848267,1.0,0,a5000_swebench_canonical_bf16/Qwen_Qwen3.5-9B_independent_k1_N2.jsonl,
SWE_bench,independent,1,,2,scikit-learn__scikit-learn-13142,0.0,0.653484,1.0,0,a5000_swebench_canonical_bf16/Qwen_Qwen3.5-9B_independent_k1_N2.jsonl,
SWE_bench,independent,1,,2,django__django-12308,0.0,20.039479,1.0,0,a5000_swebench_canonical_bf16/Qwen_Qwen3.5-9B_independent_k1_N2.jsonl,
SWE_bench,independent,1,,2,sympy__sympy-13031,0.0,20.32147,1.0,0,a5000_swebench_canonical_bf16/Qwen_Qwen3.5-9B_independent_k1_N2.jsonl,
SWE_bench,independent,1,,2,pytest-dev__pytest-8365,0.0,0.912231,1.0,0,a5000_swebench_canonical_bf16/Qwen_Qwen3.5-9B_independent_k1_N2.jsonl,
SWE_bench,independent,1,,2,sympy__sympy-15346,0.0,0.907603,1.0,0,a5000_swebench_canonical_bf16/Qwen_Qwen3.5-9B_independent_k1_N2.jsonl,
SWE_bench,independent,1,,2,django__django-16229,0.0,0.845805,1.0,0,a5000_swebench_canonical_bf16/Qwen_Qwen3.5-9B_independent_k1_N2.jsonl,
SWE_bench,independent,1,,2,django__django-16820,0.0,0.659053,1.0,0,a5000_swebench_canonical_bf16/Qwen_Qwen3.5-9B_independent_k1_N2.jsonl,
SWE_bench,independent,1,,2,django__django-13158,0.0,0.837006,1.0,0,a5000_swebench_canonical_bf16/Qwen_Qwen3.5-9B_independent_k1_N2.jsonl,
SWE_bench,independent,1,,2,sympy__sympy-15609,0.0,0.611049,1.0,0,a5000_swebench_canonical_bf16/Qwen_Qwen3.5-9B_independent_k1_N2.jsonl,
SWE_bench,independent,1,,2,sympy__sympy-13971,0.0,0.845125,1.0,0,a5000_swebench_canonical_bf16/Qwen_Qwen3.5-9B_independent_k1_N2.jsonl,
SWE_bench,independent,1,,2,sympy__sympy-20154,0.0,0.85493,1.0,0,a5000_swebench_canonical_bf16/Qwen_Qwen3.5-9B_independent_k1_N2.jsonl,
SWE_bench,independent,1,,2,django__django-14534,0.0,0.821774,1.0,0,a5000_swebench_canonical_bf16/Qwen_Qwen3.5-9B_independent_k1_N2.jsonl,
SWE_bench,independent,1,,2,sympy__sympy-18532,0.0,0.809863,1.0,0,a5000_swebench_canonical_bf16/Qwen_Qwen3.5-9B_independent_k1_N2.jsonl,
SWE_bench,independent,1,,2,django__django-15819,0.0,0.739337,1.0,0,a5000_swebench_canonical_bf16/Qwen_Qwen3.5-9B_independent_k1_N2.jsonl,
SWE_bench,independent,1,,2,sympy__sympy-17139,0.0,2.876485,1.0,0,a5000_swebench_canonical_bf16/Qwen_Qwen3.5-9B_independent_k1_N2.jsonl,
SWE_bench,independent,1,,2,pydata__xarray-4493,0.0,0.895949,1.0,0,a5000_swebench_canonical_bf16/Qwen_Qwen3.5-9B_independent_k1_N2.jsonl,
SWE_bench,independent,1,,2,sphinx-doc__sphinx-10451,0.0,0.801084,1.0,0,a5000_swebench_canonical_bf16/Qwen_Qwen3.5-9B_independent_k1_N2.jsonl,
SWE_bench,independent,1,,2,django__django-13447,0.0,0.684445,1.0,0,a5000_swebench_canonical_bf16/Qwen_Qwen3.5-9B_independent_k1_N2.jsonl,
SWE_bench,independent,1,,4,django__django-16139,0.0,1.658141,1.0,0,a5000_swebench_canonical_bf16/Qwen_Qwen3.5-9B_independent_k1_N4.jsonl,
SWE_bench,independent,1,,4,sympy__sympy-13773,0.0,1.593226,1.0,0,a5000_swebench_canonical_bf16/Qwen_Qwen3.5-9B_independent_k1_N4.jsonl,
SWE_bench,independent,1,,4,django__django-12497,0.0,1.879645,1.0,0,a5000_swebench_canonical_bf16/Qwen_Qwen3.5-9B_independent_k1_N4.jsonl,
SWE_bench,independent,1,,4,django__django-15320,0.0,1.398664,1.0,0,a5000_swebench_canonical_bf16/Qwen_Qwen3.5-9B_independent_k1_N4.jsonl,
SWE_bench,independent,1,,4,django__django-12284,0.0,1.636999,1.0,0,a5000_swebench_canonical_bf16/Qwen_Qwen3.5-9B_independent_k1_N4.jsonl,
SWE_bench,independent,1,,4,sympy__sympy-15308,0.0,1.388238,1.0,0,a5000_swebench_canonical_bf16/Qwen_Qwen3.5-9B_independent_k1_N4.jsonl,
SWE_bench,independent,1,,4,scikit-learn__scikit-learn-13439,0.0,1.139165,1.0,0,a5000_swebench_canonical_bf16/Qwen_Qwen3.5-9B_independent_k1_N4.jsonl,
SWE_bench,independent,1,,4,matplotlib__matplotlib-18869,0.0,2.006632,1.0,0,a5000_swebench_canonical_bf16/Qwen_Qwen3.5-9B_independent_k1_N4.jsonl,
SWE_bench,independent,1,,4,django__django-11620,0.0,1.627718,1.0,0,a5000_swebench_canonical_bf16/Qwen_Qwen3.5-9B_independent_k1_N4.jsonl,
SWE_bench,independent,1,,4,sympy__sympy-11897,0.0,1.411667,1.0,0,a5000_swebench_canonical_bf16/Qwen_Qwen3.5-9B_independent_k1_N4.jsonl,
SWE_bench,independent,1,,4,django__django-11848,0.0,1.523784,1.0,0,a5000_swebench_canonical_bf16/Qwen_Qwen3.5-9B_independent_k1_N4.jsonl,
SWE_bench,independent,1,,4,sympy__sympy-24066,0.0,1.225005,1.0,0,a5000_swebench_canonical_bf16/Qwen_Qwen3.5-9B_independent_k1_N4.jsonl,
SWE_bench,independent,1,,4,django__django-15996,0.0,1.558631,1.0,0,a5000_swebench_canonical_bf16/Qwen_Qwen3.5-9B_independent_k1_N4.jsonl,
SWE_bench,independent,1,,4,sphinx-doc__sphinx-8713,0.0,2.206238,1.0,0,a5000_swebench_canonical_bf16/Qwen_Qwen3.5-9B_independent_k1_N4.jsonl,
SWE_bench,independent,1,,4,scikit-learn__scikit-learn-25638,0.0,1.569544,1.0,0,a5000_swebench_canonical_bf16/Qwen_Qwen3.5-9B_independent_k1_N4.jsonl,
SWE_bench,independent,1,,4,sympy__sympy-24152,0.0,1.627983,1.0,0,a5000_swebench_canonical_bf16/Qwen_Qwen3.5-9B_independent_k1_N4.jsonl,
SWE_bench,independent,1,,4,sympy__sympy-22840,0.0,1.680454,1.0,0,a5000_swebench_canonical_bf16/Qwen_Qwen3.5-9B_independent_k1_N4.jsonl,
SWE_bench,independent,1,,4,django__django-12589,0.0,1.469301,1.0,0,a5000_swebench_canonical_bf16/Qwen_Qwen3.5-9B_independent_k1_N4.jsonl,
SWE_bench,independent,1,,4,pydata__xarray-4248,0.0,2.437504,1.0,0,a5000_swebench_canonical_bf16/Qwen_Qwen3.5-9B_independent_k1_N4.jsonl,
SWE_bench,independent,1,,4,pytest-dev__pytest-5495,0.0,1.633787,1.0,0,a5000_swebench_canonical_bf16/Qwen_Qwen3.5-9B_independent_k1_N4.jsonl,
SWE_bench,independent,1,,4,sympy__sympy-14317,0.0,1.318994,1.0,0,a5000_swebench_canonical_bf16/Qwen_Qwen3.5-9B_independent_k1_N4.jsonl,
SWE_bench,independent,1,,4,astropy__astropy-14182,0.0,1.250194,1.0,0,a5000_swebench_canonical_bf16/Qwen_Qwen3.5-9B_independent_k1_N4.jsonl,
SWE_bench,independent,1,,4,sympy__sympy-11870,0.0,1.593276,1.0,0,a5000_swebench_canonical_bf16/Qwen_Qwen3.5-9B_independent_k1_N4.jsonl,
SWE_bench,independent,1,,4,sympy__sympy-15345,0.0,2.342326,1.0,0,a5000_swebench_canonical_bf16/Qwen_Qwen3.5-9B_independent_k1_N4.jsonl,
SWE_bench,independent,1,,4,mwaskom__seaborn-3010,0.0,1.485159,1.0,0,a5000_swebench_canonical_bf16/Qwen_Qwen3.5-9B_independent_k1_N4.jsonl,
SWE_bench,independent,1,,4,matplotlib__matplotlib-24334,0.0,1.646468,1.0,0,a5000_swebench_canonical_bf16/Qwen_Qwen3.5-9B_independent_k1_N4.jsonl,
SWE_bench,independent,1,,4,sympy__sympy-14396,0.0,1.529314,1.0,0,a5000_swebench_canonical_bf16/Qwen_Qwen3.5-9B_independent_k1_N4.jsonl,
SWE_bench,independent,1,,4,scikit-learn__scikit-learn-25747,0.0,13.774751,1.0,0,a5000_swebench_canonical_bf16/Qwen_Qwen3.5-9B_independent_k1_N4.jsonl,
SWE_bench,independent,1,,4,django__django-15202,0.0,1.858366,1.0,0,a5000_swebench_canonical_bf16/Qwen_Qwen3.5-9B_independent_k1_N4.jsonl,
SWE_bench,independent,1,,4,astropy__astropy-7746,0.0,1.536292,1.0,0,a5000_swebench_canonical_bf16/Qwen_Qwen3.5-9B_independent_k1_N4.jsonl,
SWE_bench,independent,1,,4,sympy__sympy-21171,0.0,1.488485,1.0,0,a5000_swebench_canonical_bf16/Qwen_Qwen3.5-9B_independent_k1_N4.jsonl,
SWE_bench,independent,1,,4,matplotlib__matplotlib-23299,0.0,2.858407,1.0,0,a5000_swebench_canonical_bf16/Qwen_Qwen3.5-9B_independent_k1_N4.jsonl,
SWE_bench,independent,1,,4,scikit-learn__scikit-learn-13142,0.0,1.413746,1.0,0,a5000_swebench_canonical_bf16/Qwen_Qwen3.5-9B_independent_k1_N4.jsonl,
SWE_bench,independent,1,,4,django__django-12308,0.0,1.330856,1.0,0,a5000_swebench_canonical_bf16/Qwen_Qwen3.5-9B_independent_k1_N4.jsonl,
SWE_bench,independent,1,,4,sympy__sympy-13031,0.0,1.481975,1.0,0,a5000_swebench_canonical_bf16/Qwen_Qwen3.5-9B_independent_k1_N4.jsonl,
SWE_bench,independent,1,,4,pytest-dev__pytest-8365,0.0,1.614433,1.0,0,a5000_swebench_canonical_bf16/Qwen_Qwen3.5-9B_independent_k1_N4.jsonl,
SWE_bench,independent,1,,4,sympy__sympy-15346,0.0,1.525314,1.0,0,a5000_swebench_canonical_bf16/Qwen_Qwen3.5-9B_independent_k1_N4.jsonl,
SWE_bench,independent,1,,4,django__django-16229,0.0,1.433673,1.0,0,a5000_swebench_canonical_bf16/Qwen_Qwen3.5-9B_independent_k1_N4.jsonl,
SWE_bench,independent,1,,4,django__django-16820,0.0,1.502884,1.0,0,a5000_swebench_canonical_bf16/Qwen_Qwen3.5-9B_independent_k1_N4.jsonl,
SWE_bench,independent,1,,4,django__django-13158,0.0,1.39449,1.0,0,a5000_swebench_canonical_bf16/Qwen_Qwen3.5-9B_independent_k1_N4.jsonl,
SWE_bench,independent,1,,4,sympy__sympy-15609,0.0,1.298877,1.0,0,a5000_swebench_canonical_bf16/Qwen_Qwen3.5-9B_independent_k1_N4.jsonl,
SWE_bench,independent,1,,4,sympy__sympy-13971,0.0,1.453408,1.0,0,a5000_swebench_canonical_bf16/Qwen_Qwen3.5-9B_independent_k1_N4.jsonl,
SWE_bench,independent,1,,4,sympy__sympy-20154,0.0,1.885075,1.0,0,a5000_swebench_canonical_bf16/Qwen_Qwen3.5-9B_independent_k1_N4.jsonl,
SWE_bench,independent,1,,4,django__django-14534,0.0,1.683854,1.0,0,a5000_swebench_canonical_bf16/Qwen_Qwen3.5-9B_independent_k1_N4.jsonl,
SWE_bench,independent,1,,4,sympy__sympy-18532,0.0,1.717367,1.0,0,a5000_swebench_canonical_bf16/Qwen_Qwen3.5-9B_independent_k1_N4.jsonl,
SWE_bench,independent,1,,4,django__django-15819,0.0,1.540119,1.0,0,a5000_swebench_canonical_bf16/Qwen_Qwen3.5-9B_independent_k1_N4.jsonl,
SWE_bench,independent,1,,4,sympy__sympy-17139,0.0,1.502495,1.0,0,a5000_swebench_canonical_bf16/Qwen_Qwen3.5-9B_independent_k1_N4.jsonl,
SWE_bench,independent,1,,4,pydata__xarray-4493,0.0,1.452998,1.0,0,a5000_swebench_canonical_bf16/Qwen_Qwen3.5-9B_independent_k1_N4.jsonl,
SWE_bench,independent,1,,4,sphinx-doc__sphinx-10451,0.0,1.264352,1.0,0,a5000_swebench_canonical_bf16/Qwen_Qwen3.5-9B_independent_k1_N4.jsonl,
SWE_bench,independent,1,,4,django__django-13447,0.0,2.33519,1.0,0,a5000_swebench_canonical_bf16/Qwen_Qwen3.5-9B_independent_k1_N4.jsonl,
SWE_bench,independent,1,,5,django__django-16139,0.0,1.70956,1.0,0,a5000_swebench_canonical_bf16/Qwen_Qwen3.5-9B_independent_k1_N5.jsonl,
SWE_bench,independent,1,,5,sympy__sympy-13773,0.0,1.858601,1.0,0,a5000_swebench_canonical_bf16/Qwen_Qwen3.5-9B_independent_k1_N5.jsonl,
SWE_bench,independent,1,,5,django__django-12497,0.0,1.975116,1.0,0,a5000_swebench_canonical_bf16/Qwen_Qwen3.5-9B_independent_k1_N5.jsonl,
SWE_bench,independent,1,,5,django__django-15320,0.0,1.937642,1.0,0,a5000_swebench_canonical_bf16/Qwen_Qwen3.5-9B_independent_k1_N5.jsonl,
SWE_bench,independent,1,,5,django__django-12284,0.0,1.883675,1.0,0,a5000_swebench_canonical_bf16/Qwen_Qwen3.5-9B_independent_k1_N5.jsonl,
SWE_bench,independent,1,,5,sympy__sympy-15308,0.0,1.904317,1.0,0,a5000_swebench_canonical_bf16/Qwen_Qwen3.5-9B_independent_k1_N5.jsonl,
SWE_bench,independent,1,,5,scikit-learn__scikit-learn-13439,0.0,1.882638,1.0,0,a5000_swebench_canonical_bf16/Qwen_Qwen3.5-9B_independent_k1_N5.jsonl,
SWE_bench,independent,1,,5,matplotlib__matplotlib-18869,0.0,2.215295,1.0,0,a5000_swebench_canonical_bf16/Qwen_Qwen3.5-9B_independent_k1_N5.jsonl,
SWE_bench,independent,1,,5,django__django-11620,0.0,2.70854,1.0,0,a5000_swebench_canonical_bf16/Qwen_Qwen3.5-9B_independent_k1_N5.jsonl,
SWE_bench,independent,1,,5,sympy__sympy-11897,0.0,20.126455,1.0,0,a5000_swebench_canonical_bf16/Qwen_Qwen3.5-9B_independent_k1_N5.jsonl,
SWE_bench,independent,1,,5,django__django-11848,0.0,2.48794,1.0,0,a5000_swebench_canonical_bf16/Qwen_Qwen3.5-9B_independent_k1_N5.jsonl,
SWE_bench,independent,1,,5,sympy__sympy-24066,0.0,1.70704,1.0,0,a5000_swebench_canonical_bf16/Qwen_Qwen3.5-9B_independent_k1_N5.jsonl,
SWE_bench,independent,1,,5,django__django-15996,0.0,1.846706,1.0,0,a5000_swebench_canonical_bf16/Qwen_Qwen3.5-9B_independent_k1_N5.jsonl,
SWE_bench,independent,1,,5,sphinx-doc__sphinx-8713,0.0,1.691773,1.0,0,a5000_swebench_canonical_bf16/Qwen_Qwen3.5-9B_independent_k1_N5.jsonl,
SWE_bench,independent,1,,5,scikit-learn__scikit-learn-25638,0.0,1.881784,1.0,0,a5000_swebench_canonical_bf16/Qwen_Qwen3.5-9B_independent_k1_N5.jsonl,
SWE_bench,independent,1,,5,sympy__sympy-24152,0.0,1.6128,1.0,0,a5000_swebench_canonical_bf16/Qwen_Qwen3.5-9B_independent_k1_N5.jsonl,
SWE_bench,independent,1,,5,sympy__sympy-22840,0.0,2.051183,1.0,0,a5000_swebench_canonical_bf16/Qwen_Qwen3.5-9B_independent_k1_N5.jsonl,
SWE_bench,independent,1,,5,django__django-12589,0.0,1.682756,1.0,0,a5000_swebench_canonical_bf16/Qwen_Qwen3.5-9B_independent_k1_N5.jsonl,
SWE_bench,independent,1,,5,pydata__xarray-4248,0.0,1.74118,1.0,0,a5000_swebench_canonical_bf16/Qwen_Qwen3.5-9B_independent_k1_N5.jsonl,
SWE_bench,independent,1,,5,pytest-dev__pytest-5495,0.0,1.931219,1.0,0,a5000_swebench_canonical_bf16/Qwen_Qwen3.5-9B_independent_k1_N5.jsonl,
SWE_bench,independent,1,,5,sympy__sympy-14317,0.0,1.551067,1.0,0,a5000_swebench_canonical_bf16/Qwen_Qwen3.5-9B_independent_k1_N5.jsonl,
SWE_bench,independent,1,,5,astropy__astropy-14182,0.0,1.781956,1.0,0,a5000_swebench_canonical_bf16/Qwen_Qwen3.5-9B_independent_k1_N5.jsonl,
SWE_bench,independent,1,,5,sympy__sympy-11870,0.0,2.62368,1.0,0,a5000_swebench_canonical_bf16/Qwen_Qwen3.5-9B_independent_k1_N5.jsonl,
SWE_bench,independent,1,,5,sympy__sympy-15345,0.0,2.062719,1.0,0,a5000_swebench_canonical_bf16/Qwen_Qwen3.5-9B_independent_k1_N5.jsonl,
SWE_bench,independent,1,,5,mwaskom__seaborn-3010,0.0,1.847254,1.0,0,a5000_swebench_canonical_bf16/Qwen_Qwen3.5-9B_independent_k1_N5.jsonl,
SWE_bench,independent,1,,5,matplotlib__matplotlib-24334,0.0,1.585814,1.0,0,a5000_swebench_canonical_bf16/Qwen_Qwen3.5-9B_independent_k1_N5.jsonl,
SWE_bench,independent,1,,5,sympy__sympy-14396,0.0,1.881011,1.0,0,a5000_swebench_canonical_bf16/Qwen_Qwen3.5-9B_independent_k1_N5.jsonl,
SWE_bench,independent,1,,5,scikit-learn__scikit-learn-25747,0.0,1.831621,1.0,0,a5000_swebench_canonical_bf16/Qwen_Qwen3.5-9B_independent_k1_N5.jsonl,
SWE_bench,independent,1,,5,django__django-15202,0.0,1.93262,1.0,0,a5000_swebench_canonical_bf16/Qwen_Qwen3.5-9B_independent_k1_N5.jsonl,
SWE_bench,independent,1,,5,astropy__astropy-7746,0.0,3.137587,1.0,0,a5000_swebench_canonical_bf16/Qwen_Qwen3.5-9B_independent_k1_N5.jsonl,
SWE_bench,independent,1,,5,sympy__sympy-21171,0.0,2.018955,1.0,0,a5000_swebench_canonical_bf16/Qwen_Qwen3.5-9B_independent_k1_N5.jsonl,
SWE_bench,independent,1,,5,matplotlib__matplotlib-23299,0.0,1.908342,1.0,0,a5000_swebench_canonical_bf16/Qwen_Qwen3.5-9B_independent_k1_N5.jsonl,
SWE_bench,independent,1,,5,scikit-learn__scikit-learn-13142,0.0,19.431908,1.0,0,a5000_swebench_canonical_bf16/Qwen_Qwen3.5-9B_independent_k1_N5.jsonl,
